match_date,teams,venue,winner,runs_total,runs_batsman,runs_extras,team1_runs,team2_runs
2023-02-17,New Zealand|Bangladesh,"Newlands, Cape Town",New Zealand,307,286,21,153,154
2023-02-17,Scotland|Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,549,505,44,274,275
2023-02-18,England|India,"St George's Park, Gqeberha",England,291,275,16,145,146
2023-02-18,Namibia|Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,552,521,31,276,276
2023-02-18,Quetta Gladiators|Karachi Kings,"National Stadium, Karachi",Quetta Gladiators,330,312,18,165,165
2023-02-18,South Africa|Australia,"St George's Park, Gqeberha",Australia,249,228,21,124,125
2023-02-19,Karachi Kings|Lahore Qalandars,"National Stadium, Karachi",Karachi Kings,303,280,23,151,152
2023-02-19,Multan Sultans|Islamabad United,Multan Cricket Stadium,Multan Sultans,328,310,18,164,164
2023-02-19,New Zealand|Sri Lanka,"Boland Park, Paarl",New Zealand,222,208,14,111,111
2023-02-19,West Indies|Pakistan,"Boland Park, Paarl",West Indies,229,214,15,114,115
2023-02-20,India|Ireland,"St George's Park, Gqeberha",India,209,195,14,104,105
2023-02-20,Quetta Gladiators|Peshawar Zalmi,"National Stadium, Karachi",Peshawar Zalmi,311,288,23,155,156
2023-02-20,Scotland|Namibia,"Tribhuvan University International Cricket Ground, Kirtipur",Scotland,399,375,24,199,200
2023-02-20,Victoria|South Australia,"Junction Oval, Melbourne",Victoria,785,767,18,392,393
2023-02-21,Argentina|Bermuda,"St Albans Club, Buenos Aires",Bermuda,155,136,19,77,78
2023-02-21,Bangladesh|South Africa,"Newlands, Cape Town",South Africa,230,222,8,115,115
2023-02-21,England|Pakistan,"Newlands, Cape Town",England,312,287,25,156,156
2023-02-21,Lahore Qalandars|Quetta Gladiators,"National Stadium, Karachi",Lahore Qalandars,333,322,11,166,167
2023-02-21,New South Wales|Queensland,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Queensland,1075,1030,45,537,538
2023-02-21,Scotland|Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,425,397,28,212,213
2023-02-21,Western Australia|Tasmania,"Bellerive Oval, Hobart",Western Australia,961,929,32,480,481
2023-02-22,Bermuda|Argentina,"Belgrano Athletic Club Ground, Buenos Aires",Bermuda,345,321,24,172,173
2023-02-22,Multan Sultans|Karachi Kings,Multan Cricket Stadium,Multan Sultans,389,371,18,194,195
2023-02-23,Australia|India,"Newlands, Cape Town",Australia,339,324,15,169,170
2023-02-23,Namibia|United Arab Emirates,Dubai International Cricket Stadium,United Arab Emirates,186,176,10,93,93
2023-02-23,Peshawar Zalmi|Islamabad United,"National Stadium, Karachi",Islamabad United,315,307,8,157,158
2023-02-24,England|New Zealand,"Basin Reserve, Wellington",New Zealand,1383,1351,32,691,692
2023-02-24,Islamabad United|Quetta Gladiators,"National Stadium, Karachi",Islamabad United,377,367,10,188,189
2023-02-24,South Africa|England,"Newlands, Cape Town",South Africa,322,299,23,161,161
2023-02-25,Bermuda|Cayman Islands,"St Albans Club, Buenos Aires",Bermuda,250,227,23,125,125
2023-02-25,Isle of Man|Spain,La Manga Club Bottom Ground,Spain,372,332,40,186,186
2023-02-25,Northern Districts|Canterbury,Seddon Park,Canterbury,1027,979,48,513,514
2023-02-25,Panama|Argentina,"Hurlingham Club Ground, Buenos Aires",Panama,225,208,17,112,113
2023-02-25,United Arab Emirates|Namibia,Dubai International Cricket Stadium,Namibia,333,295,38,166,167
2023-02-26,Australia|South Africa,"Newlands, Cape Town",Australia,293,276,17,146,147
2023-02-26,Bermuda|Argentina,"Belgrano Athletic Club Ground, Buenos Aires",Bermuda,330,300,30,165,165
2023-02-26,Isle of Man|Spain,La Manga Club Bottom Ground,Spain,290,264,26,145,145
2023-02-26,Karachi Kings|Multan Sultans,"National Stadium, Karachi",Karachi Kings,268,261,7,134,134
2023-02-26,Lahore Qalandars|Peshawar Zalmi,"Gaddafi Stadium, Lahore",Lahore Qalandars,442,418,24,221,221
2023-02-26,Panama|Bahamas,"Hurlingham Club Ground, Buenos Aires",Bahamas,206,192,14,103,103
2023-02-26,Tasmania|Western Australia,"Bellerive Oval, Hobart",Western Australia,475,463,12,237,238
2023-02-26,Victoria|South Australia,Adelaide Oval,South Australia,273,261,12,136,137
2023-02-27,Lahore Qalandars|Islamabad United,"Gaddafi Stadium, Lahore",Lahore Qalandars,290,266,24,145,145
2023-02-28,Bermuda|Panama,"Belgrano Athletic Club Ground, Buenos Aires",Bermuda,332,302,30,166,166
2023-02-28,Cayman Islands|Bahamas,"St Albans Club, Buenos Aires",Cayman Islands,219,202,17,109,110
2023-02-28,Papua New Guinea|United Arab Emirates,Dubai International Cricket Stadium,Papua New Guinea,393,362,31,196,197
2023-02-28,South Africa|West Indies,"SuperSport Park, Centurion",South Africa,829,757,72,414,415
2023-03-01,Bangladesh|England,"Shere Bangla National Stadium, Mirpur",England,421,392,29,210,211
2023-03-01,India|Australia,"Holkar Cricket Stadium, Indore",Australia,547,517,30,273,274
2023-03-01,Peshawar Zalmi|Karachi Kings,Rawalpindi Cricket Stadium,Peshawar Zalmi,370,350,20,185,185
2023-03-02,Argentina|Bahamas,"St Albans Club, Buenos Aires",Argentina,191,163,28,95,96
2023-03-02,Cayman Islands|Panama,"Hurlingham Club Ground, Buenos Aires",Cayman Islands,264,239,25,132,132
2023-03-02,Lahore Qalandars|Quetta Gladiators,"Gaddafi Stadium, Lahore",Lahore Qalandars,279,258,21,139,140
2023-03-02,New South Wales|Victoria,"Lavington Sports Oval, Albury",Victoria,667,622,45,333,334
2023-03-02,South Australia|Queensland,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Queensland,769,733,36,384,385
2023-03-02,Tasmania|Western Australia,"Western Australia Cricket Association Ground, Perth",Western Australia,833,810,23,416,417
2023-03-02,United Arab Emirates|Nepal,Dubai International Cricket Stadium,United Arab Emirates,346,322,24,173,173
2023-03-03,England|Bangladesh,"Shere Bangla National Stadium, Mirpur",England,520,494,26,260,260
2023-03-03,Karachi Kings|Islamabad United,Rawalpindi Cricket Stadium,Islamabad United,405,384,21,202,203
2023-03-03,Papua New Guinea|Nepal,Dubai International Cricket Stadium,Nepal,361,339,22,180,181
2023-03-04,Argentina|Cayman Islands,"Belgrano Athletic Club Ground, Buenos Aires",Cayman Islands,251,231,20,125,126
2023-03-04,Bahamas|Bermuda,"Hurlingham Club Ground, Buenos Aires",Bermuda,147,136,11,73,74
2023-03-04,Lahore Qalandars|Multan Sultans,"Gaddafi Stadium, Lahore",Lahore Qalandars,339,315,24,169,170
2023-03-04,Mumbai Indians|Gujarat Giants,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,271,264,7,135,136
2023-03-05,Delhi Capitals|Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",Delhi Capitals,386,376,10,193,193
2023-03-05,Gujarat Giants|UP Warriorz,"Dr DY Patil Sports Academy, Mumbai",UP Warriorz,344,316,28,172,172
2023-03-05,Northern Districts|Central Stags,Bay Oval,Northern Districts,1379,1320,59,689,690
2023-03-05,Quetta Gladiators|Islamabad United,Rawalpindi Cricket Stadium,Islamabad United,362,337,25,181,181
2023-03-05,United Arab Emirates|Papua New Guinea,Dubai International Cricket Stadium,Papua New Guinea,195,167,28,97,98
2023-03-06,Bangladesh|England,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,442,432,10,221,221
2023-03-06,Karachi Kings|Quetta Gladiators,Rawalpindi Cricket Stadium,Quetta Gladiators,332,317,15,166,166
2023-03-06,Nepal|United Arab Emirates,Dubai International Cricket Stadium,Nepal,416,398,18,208,208
2023-03-06,Royal Challengers Bangalore|Mumbai Indians,"Brabourne Stadium, Mumbai",Mumbai Indians,314,303,11,157,157
2023-03-07,Delhi Capitals|UP Warriorz,"Dr DY Patil Sports Academy, Mumbai",Delhi Capitals,380,358,22,190,190
2023-03-07,Multan Sultans|Islamabad United,Rawalpindi Cricket Stadium,Islamabad United,414,388,26,207,207
2023-03-07,Peshawar Zalmi|Lahore Qalandars,Rawalpindi Cricket Stadium,Peshawar Zalmi,379,350,29,189,190
2023-03-08,Gujarat Giants|Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",Gujarat Giants,391,378,13,195,196
2023-03-08,Hong Kong|Bahrain,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,291,272,19,145,146
2023-03-08,Kuwait|Malaysia,"Mission Road Ground, Mong Kok, Hong Kong",Malaysia,321,293,28,160,161
2023-03-08,Peshawar Zalmi|Quetta Gladiators,Rawalpindi Cricket Stadium,Quetta Gladiators,483,464,19,241,242
2023-03-08,South Africa|West Indies,"The Wanderers Stadium, Johannesburg",South Africa,998,968,30,499,499
2023-03-08,Western Australia|South Australia,"Western Australia Cricket Association Ground, Perth",Western Australia,593,565,28,296,297
2023-03-09,Delhi Capitals|Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,214,205,9,107,107
2023-03-09,England|Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,314,306,8,157,157
2023-03-09,Hong Kong|Kuwait,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,311,280,31,155,156
2023-03-09,Lahore Qalandars|Islamabad United,Rawalpindi Cricket Stadium,Lahore Qalandars,333,307,26,166,167
2023-03-09,Malaysia|Bahrain,"Mission Road Ground, Mong Kok, Hong Kong",Malaysia,347,323,24,173,174
2023-03-09,Nepal|Papua New Guinea,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,542,513,29,271,271
2023-03-09,Sri Lanka|New Zealand,"Hagley Oval, Christchurch",New Zealand,1315,1267,48,657,658
2023-03-10,Papua New Guinea|United Arab Emirates,"Tribhuvan University International Cricket Ground, Kirtipur",Papua New Guinea,436,413,23,218,218
2023-03-10,Peshawar Zalmi|Multan Sultans,Rawalpindi Cricket Stadium,Multan Sultans,486,476,10,243,243
2023-03-10,Royal Challengers Bangalore|UP Warriorz,"Brabourne Stadium, Mumbai",UP Warriorz,277,270,7,138,139
2023-03-11,Gujarat Giants|Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",Delhi Capitals,212,199,13,106,106
2023-03-11,Kuwait|Bahrain,"Mission Road Ground, Mong Kok, Hong Kong",Bahrain,315,299,16,157,158
2023-03-11,Malaysia|Hong Kong,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,193,178,15,96,97
2023-03-11,Multan Sultans|Quetta Gladiators,Rawalpindi Cricket Stadium,Multan Sultans,515,498,17,257,258
2023-03-12,Bahrain|Kuwait,"Mission Road Ground, Mong Kok, Hong Kong",Kuwait,271,260,11,135,136
2023-03-12,England|Bangladesh,"Shere Bangla National Stadium, Mirpur",Bangladesh,237,215,22,118,119
2023-03-12,Hong Kong|Malaysia,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,325,302,23,162,163
2023-03-12,Karachi Kings|Lahore Qalandars,"Gaddafi Stadium, Lahore",Karachi Kings,306,295,11,153,153
2023-03-12,Nepal|United Arab Emirates,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,319,311,8,159,160
2023-03-12,Peshawar Zalmi|Islamabad United,Rawalpindi Cricket Stadium,Peshawar Zalmi,345,331,14,172,173
2023-03-12,UP Warriorz|Mumbai Indians,"Brabourne Stadium, Mumbai",Mumbai Indians,323,302,21,161,162
2023-03-13,Canterbury|Central Stags,Mainpower Oval,Central Stags,847,808,39,423,424
2023-03-13,Northern Districts|Wellington Firebirds,Seddon Park,Northern Districts,1220,1163,57,610,610
2023-03-13,Papua New Guinea|Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,195,188,7,97,98
2023-03-13,Royal Challengers Bangalore|Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",Delhi Capitals,304,294,10,152,152
2023-03-14,Bangladesh|England,"Shere Bangla National Stadium, Mirpur",Bangladesh,300,280,20,150,150
2023-03-14,Mumbai Indians|Gujarat Giants,"Brabourne Stadium, Mumbai",Mumbai Indians,269,260,9,134,135
2023-03-14,Western Australia|Victoria,"Western Australia Cricket Association Ground, Perth",Victoria,720,690,30,360,360
2023-03-15,Multan Sultans|Lahore Qalandars,"Gaddafi Stadium, Lahore",Multan Sultans,236,220,16,118,118
2023-03-15,Papua New Guinea|United Arab Emirates,"Tribhuvan University International Cricket Ground, Kirtipur",United Arab Emirates,470,444,26,235,235
2023-03-15,UP Warriorz|Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",Royal Challengers Bangalore,271,253,18,135,136
2023-03-16,Gujarat Giants|Delhi Capitals,"Brabourne Stadium, Mumbai",Gujarat Giants,283,268,15,141,142
2023-03-16,Peshawar Zalmi|Islamabad United,"Gaddafi Stadium, Lahore",Peshawar Zalmi,354,329,25,177,177
2023-03-16,United Arab Emirates|Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,579,544,35,289,290
2023-03-17,Australia|India,"Wankhede Stadium, Mumbai",India,379,350,29,189,190
2023-03-17,New Zealand|Sri Lanka,"Basin Reserve, Wellington",New Zealand,1102,1041,61,551,551
2023-03-17,Peshawar Zalmi|Lahore Qalandars,"Gaddafi Stadium, Lahore",Lahore Qalandars,347,324,23,173,174
2023-03-18,Bangladesh|Ireland,Sylhet International Cricket Stadium,Bangladesh,493,470,23,246,247
2023-03-18,Gujarat Giants|Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",Royal Challengers Bangalore,377,361,16,188,189
2023-03-18,Lahore Qalandars|Multan Sultans,"Gaddafi Stadium, Lahore",Lahore Qalandars,399,376,23,199,200
2023-03-18,Mumbai Indians|UP Warriorz,"Dr DY Patil Sports Academy, Mumbai",UP Warriorz,256,249,7,128,128
2023-03-18,West Indies|South Africa,"Buffalo Park, East London",West Indies,622,588,34,311,311
2023-03-19,India|Australia,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Australia,238,220,18,119,119
2023-03-20,Gujarat Giants|UP Warriorz,"Brabourne Stadium, Mumbai",UP Warriorz,359,353,6,179,180
2023-03-20,Mumbai Indians|Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",Delhi Capitals,219,210,9,109,110
2023-03-21,Auckland Aces|Northern Districts,Kennards Hire Community Oval,Auckland Aces,1185,1123,62,592,593
2023-03-21,Canterbury|Wellington Firebirds,Mainpower Oval,Canterbury,884,845,39,442,442
2023-03-21,Central Stags|Otago Volts,Fitzherbert Park,Central Stags,1139,1099,40,569,570
2023-03-21,Royal Challengers Bangalore|Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,254,237,17,127,127
2023-03-21,UP Warriorz|Delhi Capitals,"Brabourne Stadium, Mumbai",Delhi Capitals,280,263,17,140,140
2023-03-21,West Indies|South Africa,"Senwes Park, Potchefstroom",South Africa,524,481,43,262,262
2023-03-21,Zimbabwe|Netherlands,Harare Sports Club,Netherlands,504,470,34,252,252
2023-03-22,Australia|India,"MA Chidambaram Stadium, Chepauk, Chennai",Australia,517,493,24,258,259
2023-03-23,Ireland|Bangladesh,Sylhet International Cricket Stadium,Bangladesh,203,184,19,101,102
2023-03-23,Victoria|Western Australia,"Western Australia Cricket Association Ground, Perth",Western Australia,813,765,48,406,407
2023-03-23,Zimbabwe|Netherlands,Harare Sports Club,Zimbabwe,541,527,14,270,271
2023-03-24,Mumbai Indians|UP Warriorz,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,292,275,17,146,146
2023-03-25,Netherlands|Zimbabwe,Harare Sports Club,Zimbabwe,466,440,26,233,233
2023-03-25,New Zealand|Sri Lanka,"Eden Park, Auckland",New Zealand,350,325,25,175,175
2023-03-25,South Africa|West Indies,"SuperSport Park, Centurion",West Indies,263,248,15,131,132
2023-03-26,Delhi Capitals|Mumbai Indians,"Brabourne Stadium, Mumbai",Mumbai Indians,265,258,7,132,133
2023-03-26,United States of America|Namibia,"Wanderers Cricket Ground, Windhoek",United States of America,382,350,32,191,191
2023-03-26,West Indies|South Africa,"SuperSport Park, Centurion",South Africa,517,500,17,258,259
2023-03-27,Bangladesh|Ireland,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,288,267,21,144,144
2023-03-27,Rwanda|Ghana,Tafawa Balewa Square (TBS) Cricket Oval,Rwanda,199,171,28,99,100
2023-03-27,United Arab Emirates|Papua New Guinea,"Wanderers Cricket Ground, Windhoek",United Arab Emirates,499,443,56,249,250
2023-03-28,West Indies|South Africa,"The Wanderers Stadium, Johannesburg",West Indies,433,409,24,216,217
2023-03-29,Bangladesh|Ireland,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,327,312,15,163,164
2023-03-29,Canada|United States of America,"Wanderers Cricket Ground, Windhoek",Canada,370,334,36,185,185
2023-03-30,Jersey|Namibia,"Wanderers Cricket Ground, Windhoek",Namibia,429,414,15,214,215
2023-03-30,United Arab Emirates|United States of America,"United Cricket Club Ground, Windhoek",United States of America,560,530,30,280,280
2023-03-31,Bangladesh|Ireland,"Zahur Ahmed Chowdhury Stadium, Chattogram",Ireland,250,238,12,125,125
2023-03-31,Chennai Super Kings|Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,360,340,20,180,180
2023-03-31,Netherlands|South Africa,"Willowmoore Park, Benoni",South Africa,379,350,29,189,190
2023-03-31,Sri Lanka|New Zealand,"Seddon Park, Hamilton",New Zealand,316,294,22,158,158
2023-04-01,Canada|United Arab Emirates,"Wanderers Cricket Ground, Windhoek",United Arab Emirates,509,484,25,254,255
2023-04-01,Central Stags|Auckland Aces,Saxton Oval,Central Stags,716,700,16,358,358
2023-04-01,Jersey|Papua New Guinea,"United Cricket Club Ground, Windhoek",Jersey,571,545,26,285,286
2023-04-01,Lucknow Super Giants|Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,336,318,18,168,168
2023-04-01,Punjab Kings|Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,337,327,10,168,169
2023-04-02,Mumbai Indians|Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,343,327,16,171,172
2023-04-02,Rajasthan Royals|Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Rajasthan Royals,334,319,15,167,167
2023-04-02,South Africa|Netherlands,"The Wanderers Stadium, Johannesburg",South Africa,594,564,30,297,297
2023-04-02,United Arab Emirates|Namibia,"United Cricket Club Ground, Windhoek",United Arab Emirates,506,491,15,253,253
2023-04-02,United States of America|Papua New Guinea,"Wanderers Cricket Ground, Windhoek",United States of America,353,330,23,176,177
2023-04-03,Chennai Super Kings|Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,422,388,34,211,211
2023-04-03,Falcons|Tornadoes,Kowloon Cricket Club,Falcons,259,236,23,129,130
2023-04-04,Barmy Army|Spirit,Kowloon Cricket Club,Spirit,273,261,12,136,137
2023-04-04,Delhi Capitals|Gujarat Titans,"Arun Jaitley Stadium, Delhi",Gujarat Titans,325,302,23,162,163
2023-04-04,Ireland|Bangladesh,"Shere Bangla National Stadium, Mirpur",Bangladesh,1013,985,28,506,507
2023-04-04,Namibia|Canada,"Wanderers Cricket Ground, Windhoek",Namibia,423,401,22,211,212
2023-04-04,Sapphires|Warriors,Kowloon Cricket Club,Warriors,226,205,21,113,113
2023-04-04,United States of America|Jersey,"United Cricket Club Ground, Windhoek",United States of America,437,408,29,218,219
2023-04-05,Barmy Army|Falcons,Kowloon Cricket Club,Barmy Army,277,253,24,138,139
2023-04-05,Canada|Papua New Guinea,"United Cricket Club Ground, Windhoek",Canada,346,324,22,173,173
2023-04-05,Punjab Kings|Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Punjab Kings,389,369,20,194,195
2023-04-05,Sri Lanka|New Zealand,"University Oval, Dunedin",New Zealand,287,263,24,143,144
2023-04-05,United Arab Emirates|Jersey,"Wanderers Cricket Ground, Windhoek",United Arab Emirates,502,476,26,251,251
2023-04-06,Derbyshire|Worcestershire,"County Ground, Derby",Worcestershire,1330,1247,83,665,665
2023-04-06,Durham|Sussex,"County Ground, Hove",Sussex,1132,1064,68,566,566
2023-04-06,Essex|Middlesex,"Lord's, London",Essex,857,818,39,428,429
2023-04-06,Kolkata Knight Riders|Royal Challengers Bangalore,"Eden Gardens, Kolkata",Kolkata Knight Riders,327,298,29,163,164
