match_date,teams,venue,winner,runs_total,runs_batsman,runs_extras,team1_runs,team2_runs
2024-02-14,Hong Kong|Thailand,"Bayuemas Oval, Kuala Lumpur",Thailand,185,158,27,92,93
2024-02-14,Japan|Hong Kong,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,363,343,20,181,182
2024-02-14,Khulna Tigers|Comilla Victorians,"Zahur Ahmed Chowdhury Stadium, Chattogram",Comilla Victorians,332,323,9,166,166
2024-02-14,Kuwait|Nepal,"YSD-UKM Cricket Oval, Bangi",Nepal,123,113,10,61,62
2024-02-14,MI Emirates|Gulf Giants,Dubai International Cricket Stadium,MI Emirates,281,270,11,140,141
2024-02-14,Malaysia|Japan,"Bayuemas Oval, Kuala Lumpur",Malaysia,186,172,14,93,93
2024-02-14,Queensland|South Australia,"Karen Rolton Oval, Adelaide",South Australia,441,431,10,220,221
2024-02-14,United Arab Emirates|Indonesia,"YSD-UKM Cricket Oval, Bangi",United Arab Emirates,188,156,32,94,94
2024-02-14,Victoria|New South Wales,"North Sydney Oval, Sydney",New South Wales,567,558,9,283,284
2024-02-14,Western Australia|Tasmania,"Bellerive Oval, Hobart",Western Australia,588,568,20,294,294
2024-02-15,Gulf Giants|Dubai Capitals,Sharjah Cricket Stadium,Dubai Capitals,277,252,25,138,139
2024-02-15,Hong Kong|Japan,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,283,258,25,141,142
2024-02-15,India|England,"Saurashtra Cricket Association Stadium, Rajkot",India,1311,1264,47,655,656
2024-02-15,Japan|China,"Mission Road Ground, Mong Kok, Hong Kong",Japan,336,303,33,168,168
2024-02-15,Maldives|Thailand,"Terdthai Cricket Ground, Bangkok",Thailand,214,197,17,107,107
2024-02-15,Nepal|Namibia,"Tribhuvan University International Cricket Ground, Kirtipur",Namibia,266,254,12,133,133
2024-02-15,Saudi Arabia|Bhutan,"Terdthai Cricket Ground, Bangkok",Saudi Arabia,276,264,12,138,138
2024-02-15,South Africa|Australia,"Western Australia Cricket Association Ground, Perth",Australia,866,813,53,433,433
2024-02-16,China|Hong Kong,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,83,70,13,41,42
2024-02-16,Durdanto Dhaka|Khulna Tigers,"Zahur Ahmed Chowdhury Stadium, Chattogram",Khulna Tigers,259,244,15,129,130
2024-02-16,Japan|China,"Mission Road Ground, Mong Kok, Hong Kong",Japan,242,225,17,121,121
2024-02-16,Maldives|Bhutan,"Terdthai Cricket Ground, Bangkok",Bhutan,279,254,25,139,140
2024-02-16,Nepal|Malaysia,"Bayuemas Oval, Kuala Lumpur",Malaysia,231,216,15,115,116
2024-02-16,Rangpur Riders|Chattogram Challengers,"Zahur Ahmed Chowdhury Stadium, Chattogram",Rangpur Riders,356,321,35,178,178
2024-02-16,South Australia|Queensland,Adelaide Oval,Queensland,729,690,39,364,365
2024-02-16,Thailand|Saudi Arabia,"Terdthai Cricket Ground, Bangkok",Saudi Arabia,212,185,27,106,106
2024-02-16,United Arab Emirates|Thailand,"Bayuemas Oval, Kuala Lumpur",United Arab Emirates,136,129,7,68,68
2024-02-17,Chattogram Challengers|Durdanto Dhaka,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram Challengers,308,284,24,154,154
2024-02-17,Fortune Barishal|Sylhet Strikers,"Zahur Ahmed Chowdhury Stadium, Chattogram",Fortune Barishal,348,327,21,174,174
2024-02-17,Hong Kong|Japan,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,404,372,32,202,202
2024-02-17,Lahore Qalandars|Islamabad United,"Gaddafi Stadium, Lahore",Islamabad United,395,362,33,197,198
2024-02-17,MI Emirates|Dubai Capitals,Dubai International Cricket Stadium,MI Emirates,371,351,20,185,186
2024-02-17,Netherlands|Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,278,268,10,139,139
2024-02-18,Multan Sultans|Karachi Kings,Multan Cricket Stadium,Multan Sultans,315,293,22,157,158
2024-02-18,Quetta Gladiators|Peshawar Zalmi,"Gaddafi Stadium, Lahore",Quetta Gladiators,396,365,31,198,198
2024-02-18,United Arab Emirates|Malaysia,"Bayuemas Oval, Kuala Lumpur",United Arab Emirates,173,163,10,86,87
2024-02-19,Fortune Barishal|Rangpur Riders,"Zahur Ahmed Chowdhury Stadium, Chattogram",Rangpur Riders,306,295,11,153,153
2024-02-19,Lahore Qalandars|Quetta Gladiators,"Gaddafi Stadium, Lahore",Quetta Gladiators,375,353,22,187,188
2024-02-19,Namibia|Netherlands,"Tribhuvan University International Cricket Ground, Kirtipur",Netherlands,247,228,19,123,124
2024-02-19,Sylhet Strikers|Comilla Victorians,"Zahur Ahmed Chowdhury Stadium, Chattogram",Sylhet Strikers,342,309,33,171,171
2024-02-20,Chattogram Challengers|Khulna Tigers,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram Challengers,319,311,8,159,160
2024-02-20,Islamabad United|Multan Sultans,Multan Cricket Stadium,Multan Sultans,289,267,22,144,145
2024-02-20,Rangpur Riders|Comilla Victorians,"Zahur Ahmed Chowdhury Stadium, Chattogram",Comilla Victorians,301,290,11,150,151
2024-02-21,Lahore Qalandars|Multan Sultans,Multan Cricket Stadium,Multan Sultans,336,315,21,168,168
2024-02-21,Nepal|Namibia,"Tribhuvan University International Cricket Ground, Kirtipur",Namibia,340,327,13,170,170
2024-02-21,New Zealand|Australia,"Sky Stadium, Wellington",Australia,431,404,27,215,216
2024-02-21,Peshawar Zalmi|Karachi Kings,"Gaddafi Stadium, Lahore",Karachi Kings,311,303,8,155,156
2024-02-22,Islamabad United|Quetta Gladiators,"Gaddafi Stadium, Lahore",Quetta Gladiators,277,259,18,138,139
2024-02-23,Australia|New Zealand,"Eden Park, Auckland",Australia,276,245,31,138,138
2024-02-23,Comilla Victorians|Fortune Barishal,"Shere Bangla National Stadium, Mirpur",Fortune Barishal,281,259,22,140,141
2024-02-23,Delhi Capitals|Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",Mumbai Indians,344,331,13,172,172
2024-02-23,England|India,"JSCA International Stadium Complex, Ranchi",India,997,950,47,498,499
2024-02-23,Khulna Tigers|Sylhet Strikers,"Shere Bangla National Stadium, Mirpur",Sylhet Strikers,258,246,12,129,129
2024-02-23,Namibia|Netherlands,"Tribhuvan University International Cricket Ground, Kirtipur",Namibia,382,352,30,191,191
2024-02-23,Peshawar Zalmi|Multan Sultans,Multan Cricket Stadium,Peshawar Zalmi,353,338,15,176,177
2024-02-24,Lahore Qalandars|Karachi Kings,"Gaddafi Stadium, Lahore",Karachi Kings,351,337,14,175,176
2024-02-24,Royal Challengers Bangalore|UP Warriorz,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,312,297,15,156,156
2024-02-25,Australia|New Zealand,"Eden Park, Auckland",Australia,216,192,24,108,108
2024-02-25,Gujarat Giants|Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",Mumbai Indians,255,224,31,127,128
2024-02-25,Multan Sultans|Quetta Gladiators,Multan Cricket Stadium,Multan Sultans,347,332,15,173,174
2024-02-25,Nepal|Netherlands,"Tribhuvan University International Cricket Ground, Kirtipur",Netherlands,345,333,12,172,173
2024-02-25,New South Wales|Western Australia,"Cricket Central, Sydney",Western Australia,339,324,15,169,170
2024-02-25,Peshawar Zalmi|Lahore Qalandars,"Gaddafi Stadium, Lahore",Peshawar Zalmi,414,394,20,207,207
2024-02-26,Chattogram Challengers|Fortune Barishal,"Shere Bangla National Stadium, Mirpur",Fortune Barishal,271,251,20,135,136
2024-02-26,Peshawar Zalmi|Islamabad United,"Gaddafi Stadium, Lahore",Peshawar Zalmi,394,385,9,197,197
2024-02-26,Rangpur Riders|Comilla Victorians,"Shere Bangla National Stadium, Mirpur",Comilla Victorians,371,352,19,185,186
2024-02-26,UP Warriorz|Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,242,228,14,121,121
2024-02-27,Gujarat Giants|Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,217,209,8,108,109
2024-02-27,Hong Kong|Qatar,University of Doha for Science and Technology,Hong Kong,334,317,17,167,167
2024-02-27,Multan Sultans|Lahore Qalandars,"Gaddafi Stadium, Lahore",Multan Sultans,368,350,18,184,184
2024-02-27,Namibia|Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Namibia,392,376,16,196,196
2024-02-28,Karachi Kings|Islamabad United,"National Stadium, Karachi",Islamabad United,334,310,24,167,167
2024-02-28,Mumbai Indians|UP Warriorz,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,324,316,8,162,162
2024-02-28,Netherlands|Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Netherlands,366,348,18,183,183
2024-02-28,Rangpur Riders|Fortune Barishal,"Shere Bangla National Stadium, Mirpur",Fortune Barishal,301,276,25,150,151
2024-02-28,United Arab Emirates|Canada,Dubai International Cricket Stadium,Canada,392,360,32,196,196
2024-02-29,Australia|New Zealand,"Basin Reserve, Wellington",Australia,922,849,73,461,461
2024-02-29,Canterbury|Wellington Firebirds,Mainpower Oval,Wellington Firebirds,1271,1178,93,635,636
2024-02-29,Delhi Capitals|Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,363,349,14,181,182
2024-02-29,Hong Kong|Qatar,University of Doha for Science and Technology,Qatar,397,381,16,198,199
2024-02-29,Karachi Kings|Quetta Gladiators,"National Stadium, Karachi",Quetta Gladiators,334,325,9,167,167
2024-02-29,Netherlands|Namibia,"Tribhuvan University International Cricket Ground, Kirtipur",Netherlands,435,419,16,217,218
2024-03-01,Comilla Victorians|Fortune Barishal,"Shere Bangla National Stadium, Mirpur",Fortune Barishal,311,281,30,155,156
2024-03-01,Gujarat Giants|UP Warriorz,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,285,275,10,142,143
2024-03-01,Nepal|Namibia,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,357,338,19,178,179
2024-03-01,Scotland|Canada,Dubai International Cricket Stadium,Canada,435,405,30,217,218
2024-03-01,Tasmania|Victoria,"Bellerive Oval, Hobart",Tasmania,1037,966,71,518,519
2024-03-01,Western Australia|Queensland,"Western Australia Cricket Association Ground, Perth",Western Australia,1088,1027,61,544,544
2024-03-02,Netherlands|Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,241,222,19,120,121
2024-03-02,Royal Challengers Bangalore|Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",Mumbai Indians,264,258,6,132,132
2024-03-03,Delhi Capitals|Gujarat Giants,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,301,278,23,150,151
2024-03-03,Multan Sultans|Karachi Kings,"National Stadium, Karachi",Multan Sultans,358,352,6,179,179
2024-03-03,United Arab Emirates|Scotland,Dubai International Cricket Stadium,Scotland,269,255,14,134,135
2024-03-04,Islamabad United|Peshawar Zalmi,Rawalpindi Cricket Stadium,Islamabad United,363,335,28,181,182
2024-03-04,Royal Challengers Bangalore|UP Warriorz,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,373,347,26,186,187
2024-03-04,Sri Lanka|Bangladesh,Sylhet International Cricket Stadium,Sri Lanka,409,371,38,204,205
2024-03-05,Canada|United Arab Emirates,Dubai International Cricket Stadium,Canada,469,450,19,234,235
2024-03-05,Delhi Capitals|Mumbai Indians,"Arun Jaitley Stadium, Delhi",Delhi Capitals,355,336,19,177,178
2024-03-05,Kuwait|Bahrain,"Bayuemas Oval, Kuala Lumpur",Bahrain,222,203,19,111,111
2024-03-05,Nepal|Netherlands,"Tribhuvan University International Cricket Ground, Kirtipur",Netherlands,373,354,19,186,187
2024-03-05,Peshawar Zalmi|Multan Sultans,Rawalpindi Cricket Stadium,Peshawar Zalmi,404,375,29,202,202
2024-03-05,Vanuatu|Tanzania,"Bayuemas Oval, Kuala Lumpur",Vanuatu,247,235,12,123,124
2024-03-06,Gujarat Giants|Royal Challengers Bangalore,"Arun Jaitley Stadium, Delhi",Gujarat Giants,379,351,28,189,190
2024-03-06,Lahore Qalandars|Islamabad United,Rawalpindi Cricket Stadium,Lahore Qalandars,307,294,13,153,154
2024-03-06,Malaysia|Vanuatu,"Bayuemas Oval, Kuala Lumpur",Malaysia,244,227,17,122,122
2024-03-06,Papua New Guinea|Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,273,255,18,136,137
2024-03-06,Quetta Gladiators|Karachi Kings,Rawalpindi Cricket Stadium,Karachi Kings,239,228,11,119,120
2024-03-06,Sri Lanka|Bangladesh,Sylhet International Cricket Stadium,Bangladesh,335,307,28,167,168
2024-03-06,Tanzania|Kuwait,"Bayuemas Oval, Kuala Lumpur",Kuwait,200,188,12,100,100
2024-03-07,England|India,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,890,871,19,445,445
2024-03-07,Karachi Kings|Islamabad United,Rawalpindi Cricket Stadium,Islamabad United,301,275,26,150,151
2024-03-07,Malaysia|Bahrain,"Bayuemas Oval, Kuala Lumpur",Bahrain,222,216,6,111,111
2024-03-07,Mumbai Indians|UP Warriorz,"Arun Jaitley Stadium, Delhi",Mumbai Indians,278,273,5,139,139
2024-03-07,Namibia|South Africa,"Achimota Senior Secondary School A Field, Accra",Namibia,118,105,13,59,59
2024-03-07,Oman|Papua New Guinea,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Papua New Guinea,293,283,10,146,147
2024-03-07,Scotland|Canada,Dubai International Cricket Stadium,Canada,397,377,20,198,199
2024-03-07,Vanuatu|Kuwait,"Bayuemas Oval, Kuala Lumpur",Kuwait,207,197,10,103,104
2024-03-08,Lions|Boland,"The Wanderers Stadium, Johannesburg",Lions,402,373,29,201,201
2024-03-08,New Zealand|Australia,"Hagley Oval, Christchurch",Australia,1071,1014,57,535,536
2024-03-08,Nigeria|Namibia,"Achimota Senior Secondary School B Field, Accra",Nigeria,167,139,28,83,84
2024-03-08,Northern Districts|Auckland Aces,Seddon Park,Northern Districts,1099,1043,56,549,550
2024-03-08,Otago Volts|Canterbury,Molyneux Park,Otago Volts,650,615,35,325,325
2024-03-08,Papua New Guinea|Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,255,233,22,127,128
2024-03-08,Peshawar Zalmi|Quetta Gladiators,Rawalpindi Cricket Stadium,Peshawar Zalmi,316,296,20,158,158
2024-03-08,Tanzania|South Africa,"Achimota Senior Secondary School A Field, Accra",South Africa,133,121,12,66,67
2024-03-08,Titans|North West,"SuperSport Park, Centurion",Titans,325,292,33,162,163
2024-03-08,UP Warriorz|Delhi Capitals,"Arun Jaitley Stadium, Delhi",UP Warriorz,275,266,9,137,138
2024-03-08,Uganda|Zimbabwe,"Achimota Senior Secondary School A Field, Accra",Zimbabwe,147,126,21,73,74
2024-03-08,Warriors|KwaZulu-Natal Inland,"St George's Park, Gqeberha",Warriors,213,206,7,106,107
2024-03-08,Western Province|Dolphins,"Kingsmead, Durban",Western Province,294,272,22,147,147
2024-03-09,Bahrain|Tanzania,"Bayuemas Oval, Kuala Lumpur",Bahrain,218,213,5,109,109
2024-03-09,Gujarat Giants|Mumbai Indians,"Arun Jaitley Stadium, Delhi",Mumbai Indians,381,362,19,190,191
2024-03-09,Hong Kong|Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,351,329,22,175,176
2024-03-09,Kuwait|Malaysia,"Bayuemas Oval, Kuala Lumpur",Malaysia,175,167,8,87,88
2024-03-09,Lahore Qalandars|Karachi Kings,"National Stadium, Karachi",Karachi Kings,356,341,15,178,178
2024-03-09,Sri Lanka|Bangladesh,Sylhet International Cricket Stadium,Sri Lanka,320,297,23,160,160
2024-03-10,Bahrain|Vanuatu,"Bayuemas Oval, Kuala Lumpur",Bahrain,276,256,20,138,138
2024-03-10,Delhi Capitals|Royal Challengers Bangalore,"Arun Jaitley Stadium, Delhi",Delhi Capitals,361,348,13,180,181
2024-03-10,Lahore Qalandars|Quetta Gladiators,"National Stadium, Karachi",Quetta Gladiators,335,321,14,167,168
2024-03-10,Multan Sultans|Islamabad United,Rawalpindi Cricket Stadium,Islamabad United,460,436,24,230,230
2024-03-10,Namibia|Tanzania,"Achimota Senior Secondary School A Field, Accra",Tanzania,210,187,23,105,105
2024-03-10,Tanzania|Malaysia,"Bayuemas Oval, Kuala Lumpur",Malaysia,169,156,13,84,85
2024-03-10,Uganda|Rwanda,"Achimota Senior Secondary School B Field, Accra",Uganda,182,165,17,91,91
2024-03-11,Gujarat Giants|UP Warriorz,"Arun Jaitley Stadium, Delhi",Gujarat Giants,296,286,10,148,148
2024-03-11,Malaysia|Bahrain,"Bayuemas Oval, Kuala Lumpur",Bahrain,159,154,5,79,80
2024-03-11,Nigeria|Zimbabwe,"Achimota Senior Secondary School A Field, Accra",Zimbabwe,149,125,24,74,75
2024-03-11,Peshawar Zalmi|Karachi Kings,"National Stadium, Karachi",Peshawar Zalmi,292,269,23,146,146
2024-03-11,Queensland|New South Wales,"Allan Border Field, Brisbane",New South Wales,894,871,23,447,447
2024-03-11,Scotland|United Arab Emirates,Dubai International Cricket Stadium,United Arab Emirates,296,276,20,148,148
2024-03-11,South Africa|Uganda,"Achimota Senior Secondary School A Field, Accra",South Africa,194,178,16,97,97
2024-03-11,South Australia|Tasmania,"Bellerive Oval, Hobart",South Australia,758,716,42,379,379
2024-03-11,Vanuatu|Kuwait,"Bayuemas Oval, Kuala Lumpur",Kuwait,215,196,19,107,108
2024-03-11,Western Australia|Victoria,"Junction Oval, Melbourne",Western Australia,686,634,52,343,343
2024-03-12,Hong Kong|Papua New Guinea,"Mission Road Ground, Mong Kok, Hong Kong",Papua New Guinea,245,225,20,122,123
2024-03-12,Multan Sultans|Quetta Gladiators,"National Stadium, Karachi",Multan Sultans,291,279,12,145,146
2024-03-12,Mumbai Indians|Royal Challengers Bangalore,"Arun Jaitley Stadium, Delhi",Royal Challengers Bangalore,228,210,18,114,114
2024-03-12,Nepal|Papua New Guinea,"Mission Road Ground, Mong Kok, Hong Kong",Nepal,311,302,9,155,156
2024-03-13,Gujarat Giants|Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi Capitals,255,246,9,127,128
2024-03-13,Papua New Guinea|Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Papua New Guinea,256,227,29,128,128
2024-03-13,Scotland|United Arab Emirates,Dubai International Cricket Stadium,Scotland,233,227,6,116,117
2024-03-13,Sri Lanka|Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,512,481,31,256,256
2024-03-13,Uganda|Nigeria,"Achimota Senior Secondary School A Field, Accra",Nigeria,154,141,13,77,77
2024-03-14,Peshawar Zalmi|Multan Sultans,"National Stadium, Karachi",Multan Sultans,293,275,18,146,147
2024-03-14,Scotland|United Arab Emirates,Dubai International Cricket Stadium,Scotland,156,138,18,78,78
2024-03-15,Bangladesh|Sri Lanka,"Zahur Ahmed Chowdhury Stadium, Chattogram",Sri Lanka,573,548,25,286,287
2024-03-15,Islamabad United|Quetta Gladiators,"National Stadium, Karachi",Islamabad United,309,291,18,154,155
2024-03-15,Royal Challengers Bangalore|Mumbai Indians,"Arun Jaitley Stadium, Delhi",Royal Challengers Bangalore,265,255,10,132,133
2024-03-16,Canterbury|Northern Districts,Mainpower Oval,Canterbury,1067,1032,35,533,534
2024-03-16,Central Stags|Auckland Aces,McLean Park,Auckland Aces,1001,964,37,500,501
2024-03-16,Papua New Guinea|Malaysia,"Bayuemas Oval, Kuala Lumpur",Papua New Guinea,335,313,22,167,168
2024-03-16,Peshawar Zalmi|Islamabad United,"National Stadium, Karachi",Islamabad United,374,356,18,187,187
2024-03-16,Wellington Firebirds|Otago Volts,Cello Basin Reserve,Wellington Firebirds,800,765,35,400,400
2024-03-17,Delhi Capitals|Royal Challengers Bangalore,"Arun Jaitley Stadium, Delhi",Royal Challengers Bangalore,228,225,3,114,114
2024-03-17,Malaysia|Papua New Guinea,"Bayuemas Oval, Kuala Lumpur",Malaysia,259,246,13,129,130
2024-03-17,South Africa|Ghana,"Achimota Senior Secondary School A Field, Accra",South Africa,340,319,21,170,170
2024-03-17,Tanzania|Nigeria,"Achimota Senior Secondary School B Field, Accra",Tanzania,215,192,23,107,108
2024-03-17,Uganda|Kenya,"Achimota Senior Secondary School B Field, Accra",Uganda,266,251,15,133,133
2024-03-17,Zimbabwe|Namibia,"Achimota Senior Secondary School A Field, Accra",Zimbabwe,359,339,20,179,180
2024-03-18,Multan Sultans|Islamabad United,"National Stadium, Karachi",Islamabad United,322,306,16,161,161
2024-03-18,Namibia|Nigeria,"Achimota Senior Secondary School B Field, Accra",Nigeria,247,227,20,123,124
2024-03-18,Sri Lanka|Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,472,447,25,236,236
2024-03-18,Tanzania|Zimbabwe,"Achimota Senior Secondary School A Field, Accra",Zimbabwe,176,156,20,88,88
2024-03-18,Uganda|Ghana,"Achimota Senior Secondary School B Field, Accra",Uganda,267,254,13,133,134
2024-03-19,England|New Zealand,"University Oval, Dunedin",England,293,285,8,146,147
2024-03-20,Ghana|Kenya,"Achimota Senior Secondary School B Field, Accra",Kenya,226,204,22,113,113
2024-03-20,Nigeria|Zimbabwe,"Achimota Senior Secondary School A Field, Accra",Zimbabwe,179,162,17,89,90
2024-03-20,Tanzania|Namibia,"Achimota Senior Secondary School B Field, Accra",Namibia,143,125,18,71,72
2024-03-21,Australia|Bangladesh,"Shere Bangla National Stadium, Mirpur",Australia,308,280,28,154,154
